Requested report - WIN WAVES
ORGANIZATION ID = 21FLMANA, 21FLHILLMONITORING LOCATION ID - LOCATION NAME = 361 - 361, 357 - 357, 336 - 336, 362 - 362, 21 - Lower Tampa Bay 3/4 mile NW of Piney Point, 22 - Entrance to Bishops Harbor, 90 - Lower Tampa Bay 1.25 mi south of Mullet KeyACTIVITY START DATE TIME =  FROM:  03/01/2020 TO:  DEP ANALYTE NAME - UNIT = Ammonia (N) - mg/L, pH - SU, Phosphorus- Total - mg/L, Salinity - PSU, Nitrogen- Total - mg/L, Chlorophyll a- corrected - ug/L
Report Run on APRIL 8, 2021The data you are accessing are from the WIN Warehouse.  The WIN Warehouse is refreshed on a weekly basis with new data that are submitted to WIN.  The refresh process occurs on the weekend; data uploaded to WIN through each Friday are available in the WIN Warehouse by the following Monday.  WIN replaces Florida STORET as an active data repository.  Florida STORET data are accessible through STORET Public Access (SPA).The following data met your selection criteria
"ORGANIZATION_ID"|"MONITORING_LOC_ID"|"GIS_HUC_TWELVE_CODE_NAME"|"ACTIVITY_ID"|"ACTIVITY_TYPE_NAME"|"ACTIVITY_START_TS"|"MATRIX_NAME"|"SAMPLE_COLLECTION_TYPE_NAME"|"SAMPLING_AGENCY_NAME"|"ACTIVITY_DEPTH_CNT"|"DEPTH_UNIT_NAME"|"ACTIVITY_TOP_DEPTH_CNT"|"ACTIVITY_BOTTOM_DEPTH_CNT"|"TOP_BOTTOM_DEPTH_UNIT_NAME"|"RESULT_KEY"|"DEP_ANALYTE_PRIMARY_NAME"|"DEP_RESULT_VALUE_CNT"|"DEP_RESULT_UNIT_NAME"|"DEP_MDL_CNT"|"DEP_PQL_CNT"|"VALUE_QUALIFIER_TEXT"|"SAMPLE_FRACTION_NAME"|"LABORATORY_SHORT_NAME"|"RESULT_COMMENT_TEXT"|"CENSORED_DECISIONS_TEXT"
"21FLHILL"|"90"|"TAMPA BAY"|"200817-090-60601"|"Sample"|"08/17/2020 10:46:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"ENVIRONMENTAL PROTECTION COMMISSION OF HILLSBOROUGH COUNTY FLORIDA"|"2.4"|"m"|""|""|""|"7218991"|"Phosphorus- Total"|".352"|"mg/L"|"0.116"|"0.464"|"I"|"Total"|"E44057"|""|""
"21FLHILL"|"90"|"TAMPA BAY"|"200928-090-M"|"Field"|"09/28/2020 10:18:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"ENVIRONMENTAL PROTECTION COMMISSION OF HILLSBOROUGH COUNTY FLORIDA"|"2.3"|"m"|""|""|""|"7251008"|"Salinity"|"28.75"|"PSU"|""|""|""|""|""|""|""
"21FLHILL"|"90"|"TAMPA BAY"|"200928-090-T"|"Field"|"09/28/2020 10:20:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"ENVIRONMENTAL PROTECTION COMMISSION OF HILLSBOROUGH COUNTY FLORIDA"|"0.3"|"m"|""|""|""|"7248868"|"pH"|"8.12"|"SU"|""|""|""|""|""|""|""
"21FLHILL"|"90"|"TAMPA BAY"|"200928-090-M"|"Field"|"09/28/2020 10:18:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"ENVIRONMENTAL PROTECTION COMMISSION OF HILLSBOROUGH COUNTY FLORIDA"|"2.3"|"m"|""|""|""|"7252401"|"pH"|"8.11"|"SU"|""|""|""|""|""|""|""
"21FLHILL"|"90"|"TAMPA BAY"|"200928-090-B"|"Field"|"09/28/2020 10:17:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"ENVIRONMENTAL PROTECTION COMMISSION OF HILLSBOROUGH COUNTY FLORIDA"|"4.3"|"m"|""|""|""|"7253119"|"Salinity"|"28.75"|"PSU"|""|""|""|""|""|""|""
"21FLHILL"|"90"|"TAMPA BAY"|"200928-090-T"|"Field"|"09/28/2020 10:20:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"ENVIRONMENTAL PROTECTION COMMISSION OF HILLSBOROUGH COUNTY FLORIDA"|"0.3"|"m"|""|""|""|"7251815"|"Salinity"|"28.67"|"PSU"|""|""|""|""|""|""|""
"21FLHILL"|"90"|"TAMPA BAY"|"200928-090-61005"|"Sample"|"09/28/2020 10:19:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"ENVIRONMENTAL PROTECTION COMMISSION OF HILLSBOROUGH COUNTY FLORIDA"|"2.25"|"m"|""|""|""|"7252756"|"Phosphorus- Total"|".189"|"mg/L"|"0.116"|"0.464"|"I"|"Total"|"E44057"|""|""
"21FLHILL"|"90"|"TAMPA BAY"|"200928-090-61005"|"Sample"|"09/28/2020 10:19:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"ENVIRONMENTAL PROTECTION COMMISSION OF HILLSBOROUGH COUNTY FLORIDA"|"2.25"|"m"|""|""|""|"7247954"|"Ammonia (N)"|".02"|"mg/L"|"0.02"|"0.08"|"U"|"Total"|"E44057"|""|""
"21FLHILL"|"90"|"TAMPA BAY"|"200928-090-B"|"Field"|"09/28/2020 10:17:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"ENVIRONMENTAL PROTECTION COMMISSION OF HILLSBOROUGH COUNTY FLORIDA"|"4.3"|"m"|""|""|""|"7252362"|"pH"|"8.11"|"SU"|""|""|""|""|""|""|""
"21FLHILL"|"90"|"TAMPA BAY"|"201027-090-T"|"Field"|"10/27/2020 11:31:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"ENVIRONMENTAL PROTECTION COMMISSION OF HILLSBOROUGH COUNTY FLORIDA"|"0.3"|"m"|""|""|""|"7497028"|"pH"|"7.78"|"SU"|""|""|""|""|""|""|""
"21FLHILL"|"90"|"TAMPA BAY"|"201027-090-M"|"Field"|"10/27/2020 11:30:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"ENVIRONMENTAL PROTECTION COMMISSION OF HILLSBOROUGH COUNTY FLORIDA"|"2.3"|"m"|""|""|""|"7497349"|"Salinity"|"29.97"|"PSU"|""|""|""|""|""|""|""
"21FLHILL"|"90"|"TAMPA BAY"|"201027-090-61237"|"Sample"|"10/27/2020 11:31:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"ENVIRONMENTAL PROTECTION COMMISSION OF HILLSBOROUGH COUNTY FLORIDA"|"2.3"|"m"|""|""|""|"7497248"|"Ammonia (N)"|".041"|"mg/L"|"0.02"|"0.08"|"I"|"Total"|"E44057"|""|""
"21FLHILL"|"90"|"TAMPA BAY"|"201027-090-T"|"Field"|"10/27/2020 11:31:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"ENVIRONMENTAL PROTECTION COMMISSION OF HILLSBOROUGH COUNTY FLORIDA"|"0.3"|"m"|""|""|""|"7496134"|"Salinity"|"30.12"|"PSU"|""|""|""|""|""|""|""
"21FLHILL"|"90"|"TAMPA BAY"|"201027-090-61237"|"Sample"|"10/27/2020 11:31:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"ENVIRONMENTAL PROTECTION COMMISSION OF HILLSBOROUGH COUNTY FLORIDA"|"2.3"|"m"|""|""|""|"7495999"|"Phosphorus- Total"|".145"|"mg/L"|"0.116"|"0.464"|"I"|"Total"|"E44057"|""|""
"21FLHILL"|"90"|"TAMPA BAY"|"201027-090-B"|"Field"|"10/27/2020 11:29:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"ENVIRONMENTAL PROTECTION COMMISSION OF HILLSBOROUGH COUNTY FLORIDA"|"4.5"|"m"|""|""|""|"7499258"|"pH"|"7.79"|"SU"|""|""|""|""|""|""|""
"21FLHILL"|"90"|"TAMPA BAY"|"201027-090-M"|"Field"|"10/27/2020 11:30:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"ENVIRONMENTAL PROTECTION COMMISSION OF HILLSBOROUGH COUNTY FLORIDA"|"2.3"|"m"|""|""|""|"7497300"|"pH"|"7.78"|"SU"|""|""|""|""|""|""|""
"21FLHILL"|"90"|"TAMPA BAY"|"201027-090-B"|"Field"|"10/27/2020 11:29:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"ENVIRONMENTAL PROTECTION COMMISSION OF HILLSBOROUGH COUNTY FLORIDA"|"4.5"|"m"|""|""|""|"7500736"|"Salinity"|"30.26"|"PSU"|""|""|""|""|""|""|""
"21FLHILL"|"90"|"TAMPA BAY"|"201123-090-T"|"Field"|"11/23/2020 10:47:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"ENVIRONMENTAL PROTECTION COMMISSION OF HILLSBOROUGH COUNTY FLORIDA"|"0.3"|"m"|""|""|""|"7590400"|"pH"|"8.09"|"SU"|""|""|""|""|""|""|""
"21FLHILL"|"90"|"TAMPA BAY"|"201123-090-M"|"Field"|"11/23/2020 10:47:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"ENVIRONMENTAL PROTECTION COMMISSION OF HILLSBOROUGH COUNTY FLORIDA"|"2.1"|"m"|""|""|""|"7590199"|"pH"|"8.09"|"SU"|""|""|""|""|""|""|""
"21FLHILL"|"90"|"TAMPA BAY"|"201123-090-61440"|"Sample"|"11/23/2020 10:47:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"ENVIRONMENTAL PROTECTION COMMISSION OF HILLSBOROUGH COUNTY FLORIDA"|"2.05"|"m"|""|""|""|"7588720"|"Phosphorus- Total"|".116"|"mg/L"|"0.116"|"0.464"|"U"|"Total"|"E44057"|""|""
"21FLHILL"|"90"|"TAMPA BAY"|"201123-090-M"|"Field"|"11/23/2020 10:47:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"ENVIRONMENTAL PROTECTION COMMISSION OF HILLSBOROUGH COUNTY FLORIDA"|"2.1"|"m"|""|""|""|"7590027"|"Salinity"|"28.25"|"PSU"|""|""|""|""|""|""|""
"21FLHILL"|"90"|"TAMPA BAY"|"201123-090-61440"|"Sample"|"11/23/2020 10:47:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"ENVIRONMENTAL PROTECTION COMMISSION OF HILLSBOROUGH COUNTY FLORIDA"|"2.05"|"m"|""|""|""|"7587399"|"Ammonia (N)"|".02"|"mg/L"|"0.02"|"0.08"|"U"|"Total"|"E44057"|""|""
"21FLHILL"|"90"|"TAMPA BAY"|"201123-090-T"|"Field"|"11/23/2020 10:47:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"ENVIRONMENTAL PROTECTION COMMISSION OF HILLSBOROUGH COUNTY FLORIDA"|"0.3"|"m"|""|""|""|"7591335"|"Salinity"|"27.97"|"PSU"|""|""|""|""|""|""|""
"21FLHILL"|"90"|"TAMPA BAY"|"201123-090-B"|"Field"|"11/23/2020 10:46:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"ENVIRONMENTAL PROTECTION COMMISSION OF HILLSBOROUGH COUNTY FLORIDA"|"3.9"|"m"|""|""|""|"7592057"|"Salinity"|"28.54"|"PSU"|""|""|""|""|""|""|""
"21FLHILL"|"90"|"TAMPA BAY"|"201123-090-B"|"Field"|"11/23/2020 10:46:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"ENVIRONMENTAL PROTECTION COMMISSION OF HILLSBOROUGH COUNTY FLORIDA"|"3.9"|"m"|""|""|""|"7587138"|"pH"|"8.09"|"SU"|""|""|""|""|""|""|""
"21FLHILL"|"90"|"TAMPA BAY"|"201215-090-T"|"Field"|"12/15/2020 10:30:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"ENVIRONMENTAL PROTECTION COMMISSION OF HILLSBOROUGH COUNTY FLORIDA"|"0.3"|"m"|""|""|""|"7737203"|"Salinity"|"28.19"|"PSU"|""|""|""|""|""|""|""
"21FLHILL"|"90"|"TAMPA BAY"|"201215-090-T"|"Field"|"12/15/2020 10:30:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"ENVIRONMENTAL PROTECTION COMMISSION OF HILLSBOROUGH COUNTY FLORIDA"|"0.3"|"m"|""|""|""|"7738425"|"pH"|"8.04"|"SU"|""|""|""|""|""|""|""
"21FLHILL"|"90"|"TAMPA BAY"|"201215-090-61658"|"Sample"|"12/15/2020 10:29:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"ENVIRONMENTAL PROTECTION COMMISSION OF HILLSBOROUGH COUNTY FLORIDA"|"2"|"m"|""|""|""|"7739648"|"Ammonia (N)"|".02"|"mg/L"|"0.02"|"0.08"|"U"|"Total"|"E44057"|""|""
"21FLHILL"|"90"|"TAMPA BAY"|"201215-090-B"|"Field"|"12/15/2020 10:27:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"ENVIRONMENTAL PROTECTION COMMISSION OF HILLSBOROUGH COUNTY FLORIDA"|"3.8"|"m"|""|""|""|"7741548"|"pH"|"8.04"|"SU"|""|""|""|""|""|""|""
"21FLHILL"|"90"|"TAMPA BAY"|"201215-090-M"|"Field"|"12/15/2020 10:29:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"ENVIRONMENTAL PROTECTION COMMISSION OF HILLSBOROUGH COUNTY FLORIDA"|"2"|"m"|""|""|""|"7741012"|"pH"|"8.04"|"SU"|""|""|""|""|""|""|""
"21FLHILL"|"90"|"TAMPA BAY"|"201215-090-61658"|"Sample"|"12/15/2020 10:29:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"ENVIRONMENTAL PROTECTION COMMISSION OF HILLSBOROUGH COUNTY FLORIDA"|"2"|"m"|""|""|""|"7742578"|"Phosphorus- Total"|".116"|"mg/L"|"0.116"|"0.464"|"UQ"|"Total"|"E44057"|"Sample analyzed beyond hold time"|""
"21FLHILL"|"90"|"TAMPA BAY"|"201215-090-M"|"Field"|"12/15/2020 10:29:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"ENVIRONMENTAL PROTECTION COMMISSION OF HILLSBOROUGH COUNTY FLORIDA"|"2"|"m"|""|""|""|"7738598"|"Salinity"|"28.33"|"PSU"|""|""|""|""|""|""|""
"21FLHILL"|"90"|"TAMPA BAY"|"201215-090-B"|"Field"|"12/15/2020 10:27:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"ENVIRONMENTAL PROTECTION COMMISSION OF HILLSBOROUGH COUNTY FLORIDA"|"3.8"|"m"|""|""|""|"7738739"|"Salinity"|"28.33"|"PSU"|""|""|""|""|""|""|""
"21FLHILL"|"90"|"TAMPA BAY"|"210119-090-T"|"Field"|"01/19/2021 10:54:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"ENVIRONMENTAL PROTECTION COMMISSION OF HILLSBOROUGH COUNTY FLORIDA"|"0.3"|"m"|""|""|""|"7949837"|"Salinity"|"28.69"|"PSU"|""|""|""|""|""|""|""
"21FLHILL"|"90"|"TAMPA BAY"|"210119-090-T"|"Field"|"01/19/2021 10:54:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"ENVIRONMENTAL PROTECTION COMMISSION OF HILLSBOROUGH COUNTY FLORIDA"|"0.3"|"m"|""|""|""|"7951505"|"pH"|"7.97"|"SU"|""|""|""|""|""|""|""
"21FLHILL"|"90"|"TAMPA BAY"|"210119-090-B"|"Field"|"01/19/2021 10:52:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"ENVIRONMENTAL PROTECTION COMMISSION OF HILLSBOROUGH COUNTY FLORIDA"|"3.8"|"m"|""|""|""|"7951726"|"Salinity"|"28.68"|"PSU"|""|""|""|""|""|""|""
"21FLHILL"|"90"|"TAMPA BAY"|"210119-090-M"|"Field"|"01/19/2021 10:54:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"ENVIRONMENTAL PROTECTION COMMISSION OF HILLSBOROUGH COUNTY FLORIDA"|"2"|"m"|""|""|""|"7953648"|"pH"|"7.96"|"SU"|""|""|""|""|""|""|""
"21FLHILL"|"90"|"TAMPA BAY"|"210119-090-61889"|"Sample"|"01/19/2021 10:54:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"ENVIRONMENTAL PROTECTION COMMISSION OF HILLSBOROUGH COUNTY FLORIDA"|"2"|"m"|""|""|""|"7952375"|"Phosphorus- Total"|".116"|"mg/L"|"0.116"|"0.464"|"U"|"Total"|"E44057"|""|""
"21FLHILL"|"90"|"TAMPA BAY"|"210119-090-M"|"Field"|"01/19/2021 10:54:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"ENVIRONMENTAL PROTECTION COMMISSION OF HILLSBOROUGH COUNTY FLORIDA"|"2"|"m"|""|""|""|"7952502"|"Salinity"|"28.76"|"PSU"|""|""|""|""|""|""|""
"21FLHILL"|"90"|"TAMPA BAY"|"210119-090-61889"|"Sample"|"01/19/2021 10:54:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"ENVIRONMENTAL PROTECTION COMMISSION OF HILLSBOROUGH COUNTY FLORIDA"|"2"|"m"|""|""|""|"7953989"|"Ammonia (N)"|".02"|"mg/L"|"0.02"|"0.08"|"U"|"Total"|"E44057"|""|""
"21FLHILL"|"90"|"TAMPA BAY"|"210119-090-B"|"Field"|"01/19/2021 10:52:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"ENVIRONMENTAL PROTECTION COMMISSION OF HILLSBOROUGH COUNTY FLORIDA"|"3.8"|"m"|""|""|""|"7951890"|"pH"|"7.96"|"SU"|""|""|""|""|""|""|""
"21FLHILL"|"90"|"TAMPA BAY"|"210224-090-T"|"Field"|"02/24/2021 10:51:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"ENVIRONMENTAL PROTECTION COMMISSION OF HILLSBOROUGH COUNTY FLORIDA"|"0.3"|"m"|""|""|""|"8050419"|"Salinity"|"28.23"|"PSU"|""|""|""|""|""|""|""
"21FLHILL"|"90"|"TAMPA BAY"|"210224-090-B"|"Field"|"02/24/2021 10:46:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"ENVIRONMENTAL PROTECTION COMMISSION OF HILLSBOROUGH COUNTY FLORIDA"|"3.9"|"m"|""|""|""|"8048761"|"pH"|"7.97"|"SU"|""|""|""|""|""|""|""
"21FLHILL"|"90"|"TAMPA BAY"|"210224-090-M"|"Field"|"02/24/2021 10:50:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"ENVIRONMENTAL PROTECTION COMMISSION OF HILLSBOROUGH COUNTY FLORIDA"|"2"|"m"|""|""|""|"8046374"|"pH"|"7.97"|"SU"|""|""|""|""|""|""|""
"21FLHILL"|"90"|"TAMPA BAY"|"210224-090-62228"|"Sample"|"02/24/2021 10:50:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"ENVIRONMENTAL PROTECTION COMMISSION OF HILLSBOROUGH COUNTY FLORIDA"|"2.05"|"m"|""|""|""|"8045797"|"Ammonia (N)"|".02"|"mg/L"|"0.02"|"0.08"|"U"|"Total"|"E44057"|""|""
"21FLHILL"|"90"|"TAMPA BAY"|"210224-090-62228"|"Sample"|"02/24/2021 10:50:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"ENVIRONMENTAL PROTECTION COMMISSION OF HILLSBOROUGH COUNTY FLORIDA"|"2.05"|"m"|""|""|""|"8051037"|"Phosphorus- Total"|".152"|"mg/L"|"0.116"|"0.464"|"IJ"|"Total"|"E44057"|"Phosphate std expired/confirmed against non-expired standard 3/17/2021"|""
"21FLHILL"|"90"|"TAMPA BAY"|"210224-090-B"|"Field"|"02/24/2021 10:46:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"ENVIRONMENTAL PROTECTION COMMISSION OF HILLSBOROUGH COUNTY FLORIDA"|"3.9"|"m"|""|""|""|"8046582"|"Salinity"|"28.23"|"PSU"|""|""|""|""|""|""|""
"21FLHILL"|"90"|"TAMPA BAY"|"210224-090-M"|"Field"|"02/24/2021 10:50:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"ENVIRONMENTAL PROTECTION COMMISSION OF HILLSBOROUGH COUNTY FLORIDA"|"2"|"m"|""|""|""|"8047463"|"Salinity"|"28.23"|"PSU"|""|""|""|""|""|""|""
"21FLHILL"|"90"|"TAMPA BAY"|"210224-090-T"|"Field"|"02/24/2021 10:51:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"ENVIRONMENTAL PROTECTION COMMISSION OF HILLSBOROUGH COUNTY FLORIDA"|"0.3"|"m"|""|""|""|"8049299"|"pH"|"7.97"|"SU"|""|""|""|""|""|""|""
"21FLMANA"|"361"|"TAMPA BAY"|"17755S"|"Sample"|"04/22/2020 10:31:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"7426058"|"Phosphorus- Total"|".038"|"mg/L"|"0.019"|"0.08"|"I"|"Total"|"E44247"|""|""
"21FLMANA"|"361"|"TAMPA BAY"|"17755F"|"Field"|"04/22/2020 10:31:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"7414223"|"Salinity"|"31.98"|"PSU"|""|""|""|""|""|""|""
"21FLMANA"|"361"|"TAMPA BAY"|"17909S"|"Sample"|"07/14/2020 09:40:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"7422689"|"Phosphorus- Total"|".064"|"mg/L"|"0.019"|"0.08"|"I"|"Total"|"E44247"|""|""
"21FLMANA"|"361"|"TAMPA BAY"|"17755S"|"Sample"|"04/22/2020 10:31:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"7412575"|"Ammonia (N)"|".013"|"mg/L"|"0.008"|"0.035"|"I"|"Total"|"E44247"|""|""
"21FLMANA"|"361"|"TAMPA BAY"|"17909F"|"Field"|"07/14/2020 09:40:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"7407840"|"Salinity"|"31.59"|"PSU"|""|""|""|""|""|""|""
"21FLMANA"|"361"|"TAMPA BAY"|"17755F"|"Field"|"04/22/2020 10:31:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"7427668"|"pH"|"8.02"|"SU"|""|""|""|""|""|""|""
"21FLMANA"|"361"|"TAMPA BAY"|"17909S"|"Sample"|"07/14/2020 09:40:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"7421603"|"Ammonia (N)"|".008"|"mg/L"|"0.008"|"0.035"|"U"|"Total"|"E44247"|""|""
"21FLMANA"|"361"|"TAMPA BAY"|"17909F"|"Field"|"07/14/2020 09:40:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"7408259"|"pH"|"7.89"|"SU"|""|""|""|""|""|""|""
"21FLMANA"|"357"|"TAMPA BAY"|"17979S"|"Sample"|"08/11/2020 11:31:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"7417665"|"Ammonia (N)"|".008"|"mg/L"|"0.008"|"0.035"|"U"|"Total"|"E44247"|""|""
"21FLMANA"|"357"|"TAMPA BAY"|"17979F"|"Field"|"08/11/2020 11:31:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"7429075"|"Salinity"|"31.3"|"PSU"|""|""|""|""|""|""|""
"21FLMANA"|"357"|"TAMPA BAY"|"17979S"|"Sample"|"08/11/2020 11:31:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"7420617"|"Phosphorus- Total"|".041"|"mg/L"|"0.019"|"0.08"|"I"|"Total"|"E44247"|""|""
"21FLMANA"|"357"|"TAMPA BAY"|"17979F"|"Field"|"08/11/2020 11:31:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"7410687"|"pH"|"7.94"|"SU"|""|""|""|""|""|""|""
"21FLMANA"|"357"|"TAMPA BAY"|"17821S"|"Sample"|"05/20/2020 10:30:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"7415218"|"Ammonia (N)"|".008"|"mg/L"|"0.008"|"0.035"|"U"|"Total"|"E44247"|""|""
"21FLMANA"|"357"|"TAMPA BAY"|"17821F"|"Field"|"05/20/2020 10:30:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"7430698"|"pH"|"8.03"|"SU"|""|""|""|""|""|""|""
"21FLMANA"|"357"|"TAMPA BAY"|"17821S"|"Sample"|"05/20/2020 10:30:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"7428295"|"Phosphorus- Total"|".091"|"mg/L"|"0.019"|"0.08"|""|"Total"|"E44247"|""|""
"21FLMANA"|"357"|"TAMPA BAY"|"17821F"|"Field"|"05/20/2020 10:30:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"7430983"|"Salinity"|"34.1"|"PSU"|""|""|""|""|""|""|""
"21FLMANA"|"336"|"TAMPA BAY"|"17668S"|"Sample"|"03/11/2020 10:13:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"7414746"|"Ammonia (N)"|".008"|"mg/L"|"0.008"|"0.035"|"U"|"Total"|"E44247"|""|""
"21FLMANA"|"336"|"TAMPA BAY"|"17668F"|"Field"|"03/11/2020 10:13:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"7419543"|"pH"|"8.07"|"SU"|""|""|""|""|""|""|""
"21FLMANA"|"336"|"TAMPA BAY"|"17880S"|"Sample"|"06/16/2020 10:26:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"7414970"|"Ammonia (N)"|".008"|"mg/L"|"0.008"|"0.035"|"U"|"Total"|"E44247"|""|""
"21FLMANA"|"336"|"TAMPA BAY"|"17668F"|"Field"|"03/11/2020 10:13:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"7431200"|"Salinity"|"29.06"|"PSU"|""|""|""|""|""|""|""
"21FLMANA"|"336"|"TAMPA BAY"|"17880F"|"Field"|"06/16/2020 10:26:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"MANATEE CO. PARKS AND NATURAL RESOURCES DEPT."|"0.3"|"m"|""|""|""|"7417608"|"Salinity"|"32.8"|"PSU"|""|""|""|""|""|""|""
